"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","jadx.core.dex.attributes.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\attributes\nodes\MethodInlineAttr.java","1","12","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","jadx.core.dex.attributes.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\attributes\nodes\MethodTypeVarsAttr.java","1","15","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","jadx.core.dex.attributes.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\attributes\nodes\NotificationAttrNode.java","2","19","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","jadx.core.dex.attributes.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\attributes\nodes\NotificationAttrNode.java","2","23","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","jadx.core.dex.attributes.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\attributes\nodes\SkipMethodArgsAttr.java","1","14","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"2","jadx.core.dex.attributes.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\attributes\nodes\SkipMethodArgsAttr.java","3","38","This if statement can be replaced by `return !{condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"1","jadx.core.dex.info","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\info\AccessInfo.java","3","70","This if statement can be replaced by `return !{condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"1","jadx.core.dex.info","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\info\ClassInfo.java","3","132","This if statement can be replaced by `return {condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"2","jadx.core.dex.info","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\info\ClassInfo.java","3","301","This if statement can be replaced by `return {condition} && {thenBranch};`","Design","SimplifyBooleanReturns"
"1","jadx.core.dex.info","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\info\MethodInfo.java","3","145","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"2","jadx.core.dex.info","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\info\MethodInfo.java","3","149","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"1","jadx.core.dex.info","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\info\PackageInfo.java","1","9","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"2","jadx.core.dex.info","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\info\PackageInfo.java","3","75","This if statement can be replaced by `return !{condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"1","jadx.core.dex.instructions","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayData.java","3","106","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"1","jadx.core.dex.instructions","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\InsnDecoder.java","3","38","Avoid unused private fields such as 'LOG'.","Best Practices","UnusedPrivateField"
"2","jadx.core.dex.instructions","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\InsnDecoder.java","4","486","Useless parentheses.","Code Style","UselessParentheses"
"3","jadx.core.dex.instructions","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\InsnDecoder.java","4","500","Useless parentheses.","Code Style","UselessParentheses"
"1","jadx.core.dex.instructions","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\InvokeCustomBuilder.java","3","20","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","jadx.core.dex.instructions","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\InvokeNode.java","3","75","This if statement can be replaced by `return {condition};`","Design","SimplifyBooleanReturns"
"2","jadx.core.dex.instructions","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\InvokeNode.java","3","76","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"3","jadx.core.dex.instructions","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\InvokeNode.java","3","77","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"4","jadx.core.dex.instructions","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\InvokeNode.java","3","77","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"1","jadx.core.dex.instructions","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\TargetInsnNode.java","3","12","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java","4","327","Useless parentheses.","Code Style","UselessParentheses"
"2","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java","1","604","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"3","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java","3","611","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"4","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java","3","707","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"5","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java","4","729","Unnecessary qualifier 'ArgType': 'VOID' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"6","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java","3","823","This if statement can be replaced by `return {condition} && {thenBranch};`","Design","SimplifyBooleanReturns"
"7","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java","3","885","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"8","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java","4","888","Unnecessary qualifier 'ArgType': 'array' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"9","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java","4","896","Unnecessary qualifier 'ArgType': 'object' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"10","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java","3","935","This if statement can be replaced by `return !{condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"1","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\LiteralArg.java","4","84","Useless parentheses.","Code Style","UselessParentheses"
"2","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\LiteralArg.java","4","100","Useless parentheses.","Code Style","UselessParentheses"
"3","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\LiteralArg.java","3","142","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"4","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\LiteralArg.java","3","142","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"1","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\NamedArg.java","3","45","This if statement can be replaced by `return !{condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"1","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\RegisterArg.java","3","182","This if statement can be replaced by `return !{condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"1","jadx.core.dex.instructions.args","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\args\SSAVar.java","2","107","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","jadx.core.dex.instructions.invokedynamic","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\invokedynamic\CustomLambdaCall.java","3","29","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","jadx.core.dex.instructions.invokedynamic","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\invokedynamic\CustomLambdaCall.java","3","47","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"3","jadx.core.dex.instructions.invokedynamic","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\invokedynamic\CustomLambdaCall.java","3","51","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"4","jadx.core.dex.instructions.invokedynamic","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\invokedynamic\CustomLambdaCall.java","3","51","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"1","jadx.core.dex.instructions.invokedynamic","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\invokedynamic\CustomRawCall.java","3","29","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","jadx.core.dex.instructions.invokedynamic","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\invokedynamic\CustomStringConcat.java","3","25","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","jadx.core.dex.instructions.invokedynamic","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\invokedynamic\CustomStringConcat.java","3","36","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"3","jadx.core.dex.instructions.invokedynamic","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\invokedynamic\CustomStringConcat.java","3","39","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"4","jadx.core.dex.instructions.invokedynamic","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\invokedynamic\CustomStringConcat.java","3","45","This if statement can be replaced by `return !{condition};`","Design","SimplifyBooleanReturns"
"5","jadx.core.dex.instructions.invokedynamic","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\invokedynamic\CustomStringConcat.java","4","107","Useless parentheses.","Code Style","UselessParentheses"
"6","jadx.core.dex.instructions.invokedynamic","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\invokedynamic\CustomStringConcat.java","4","113","Useless parentheses.","Code Style","UselessParentheses"
"1","jadx.core.dex.instructions.invokedynamic","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\instructions\invokedynamic\InvokeCustomUtils.java","3","7","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","jadx.core.dex.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java","3","112","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"1","jadx.core.dex.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\nodes\ClassNode.java","2","85","Use of modifier volatile is not recommended.","Multithreading","AvoidUsingVolatile"
"2","jadx.core.dex.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\nodes\ClassNode.java","3","179","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"3","jadx.core.dex.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\nodes\ClassNode.java","3","270","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"4","jadx.core.dex.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\nodes\ClassNode.java","2","398","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","jadx.core.dex.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\nodes\ClassNode.java","3","403","A catch statement should never catch throwable since it includes errors.","Error Prone","AvoidCatchingThrowable"
"6","jadx.core.dex.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\nodes\ClassNode.java","3","664","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"7","jadx.core.dex.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\nodes\ClassNode.java","3","670","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"8","jadx.core.dex.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\nodes\ClassNode.java","3","695","This if statement can be replaced by `return !{condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"9","jadx.core.dex.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\nodes\ClassNode.java","3","695","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"10","jadx.core.dex.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\nodes\ClassNode.java","3","758","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"11","jadx.core.dex.nodes","C:\MetricsTest\jadx-master\jadx-core\src\main\java\jadx\core\dex\nodes\ClassNode.java","3","762","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
